name_norm,trailer_link,video_id,sentiment_scores,favorability,rating,genre,year,votes
45 years,https://www.youtube.com/watch?v=qXAnjA9tAnQ,qXAnjA9tAnQ,"{'positive': 30, 'neutral': 13, 'negative': 15}",0.6666666666666666,R,Drama,2015,32000.0
mothers day,https://www.youtube.com/watch?v=2BPr217zLps,2BPr217zLps,"{'positive': 104, 'neutral': 108, 'negative': 38}",0.7323943661971831,PG-13,Comedy,2016,35000.0
the magnificent seven,https://www.youtube.com/watch?v=q-RBA0xoaWU,q-RBA0xoaWU,"{'positive': 120, 'neutral': 85, 'negative': 45}",0.7272727272727273,PG-13,Action,2016,191000.0
captain america civil war,https://www.youtube.com/watch?v=dKrVegVI0Us,dKrVegVI0Us,"{'positive': 110, 'neutral': 90, 'negative': 50}",0.6875,PG-13,Action,2016,694000.0
dont breathe,https://www.youtube.com/watch?v=76yBTNDB6vU,76yBTNDB6vU,"{'positive': 88, 'neutral': 83, 'negative': 79}",0.5269461077844312,R,Crime,2016,235000.0
a united kingdom,https://www.youtube.com/watch?v=LKPDNKdpys8,LKPDNKdpys8,"{'positive': 24, 'neutral': 15, 'negative': 8}",0.75,PG-13,Biography,2016,15000.0
julieta,https://www.youtube.com/watch?v=yoi4dbpqZmg,yoi4dbpqZmg,"{'positive': 13, 'neutral': 8, 'negative': 7}",0.65,R,Drama,2016,30000.0
busters mal heart,https://www.youtube.com/watch?v=K9S9F5DRhbg,K9S9F5DRhbg,"{'positive': 92, 'neutral': 116, 'negative': 42}",0.6865671641791045,Unrated,Crime,2016,9400.0
complete unknown,https://www.youtube.com/watch?v=HhR74Y1uDr8,HhR74Y1uDr8,"{'positive': 88, 'neutral': 114, 'negative': 48}",0.6470588235294118,R,Drama,2016,5800.0
this beautiful fantastic,https://www.youtube.com/watch?v=Rq_7LPpKcT8,Rq_7LPpKcT8,"{'positive': 123, 'neutral': 102, 'negative': 25}",0.831081081081081,PG,Comedy,2016,10000.0
incarnate,https://www.youtube.com/watch?v=g10LD3Xsh2Q,g10LD3Xsh2Q,"{'positive': 97, 'neutral': 87, 'negative': 66}",0.5950920245398773,PG-13,Horror,2016,12000.0
the innocents,https://www.youtube.com/watch?v=DU3BR_9WMgI,DU3BR_9WMgI,"{'positive': 87, 'neutral': 48, 'negative': 46}",0.6541353383458647,PG-13,Drama,2016,10000.0
thor ragnarok,https://www.youtube.com/watch?v=ue80QwXMRHg,ue80QwXMRHg,"{'positive': 113, 'neutral': 101, 'negative': 37}",0.7533333333333333,PG-13,Action,2017,628000.0
darkest hour,https://www.youtube.com/watch?v=LtJ60u7SUSw,LtJ60u7SUSw,"{'positive': 73, 'neutral': 82, 'negative': 96}",0.4319526627218935,PG-13,Biography,2017,179000.0
the hitmans bodyguard,https://www.youtube.com/watch?v=IpKmt4MpctM,IpKmt4MpctM,"{'positive': 88, 'neutral': 99, 'negative': 63}",0.5827814569536424,R,Action,2017,203000.0
it,https://www.youtube.com/watch?v=xKJmEC5ieOk,xKJmEC5ieOk,"{'positive': 89, 'neutral': 117, 'negative': 44}",0.6691729323308271,R,Horror,2017,478000.0
spiderman homecoming,https://www.youtube.com/watch?v=rk-dF1lIbIg,rk-dF1lIbIg,"{'positive': 111, 'neutral': 85, 'negative': 54}",0.6727272727272727,PG-13,Action,2017,540000.0
blade runner 2049,https://www.youtube.com/watch?v=gCcx85zbxz4,gCcx85zbxz4,"{'positive': 88, 'neutral': 111, 'negative': 51}",0.6330935251798561,R,Action,2017,486000.0
guardians of the galaxy vol 2,https://www.youtube.com/watch?v=dW1BIid8Osg,dW1BIid8Osg,"{'positive': 120, 'neutral': 102, 'negative': 28}",0.8108108108108109,PG-13,Action,2017,596000.0
jumanji welcome to the jungle,https://www.youtube.com/watch?v=2QKg5SZ_35I,2QKg5SZ_35I,"{'positive': 118, 'neutral': 96, 'negative': 36}",0.7662337662337663,PG-13,Action,2017,336000.0
baywatch,https://www.youtube.com/watch?v=eyKOgnaf0BU,eyKOgnaf0BU,"{'positive': 96, 'neutral': 122, 'negative': 32}",0.75,R,Action,2017,170000.0
home again,https://www.youtube.com/watch?v=W1fklW6lESw,W1fklW6lESw,"{'positive': 106, 'neutral': 103, 'negative': 41}",0.7210884353741497,PG-13,Comedy,2017,30000.0
the fate of the furious,https://www.youtube.com/watch?v=JwMKRevYa_M,JwMKRevYa_M,"{'positive': 89, 'neutral': 89, 'negative': 72}",0.5527950310559007,PG-13,Action,2017,214000.0
get out,https://www.youtube.com/watch?v=DzfpyUB60YY,DzfpyUB60YY,"{'positive': 99, 'neutral': 83, 'negative': 68}",0.592814371257485,R,Horror,2017,517000.0
dunkirk,https://www.youtube.com/watch?v=F-eMt3SrfFU,F-eMt3SrfFU,"{'positive': 84, 'neutral': 107, 'negative': 59}",0.5874125874125874,PG-13,Action,2017,582000.0
baby driver,https://www.youtube.com/watch?v=zTvJJnoWIPk,zTvJJnoWIPk,"{'positive': 99, 'neutral': 101, 'negative': 50}",0.6644295302013423,R,Action,2017,466000.0
logan,https://www.youtube.com/watch?v=Div0iP65aZo,Div0iP65aZo,"{'positive': 126, 'neutral': 99, 'negative': 25}",0.8344370860927153,R,Action,2017,674000.0
wonder woman,https://www.youtube.com/watch?v=1Q8fG0TtVAY,1Q8fG0TtVAY,"{'positive': 103, 'neutral': 123, 'negative': 25}",0.8046875,PG-13,Action,2017,600000.0
alien covenant,https://www.youtube.com/watch?v=svnAD0TApb8,svnAD0TApb8,"{'positive': 70, 'neutral': 114, 'negative': 67}",0.5109489051094891,R,Horror,2017,261000.0
john wick chapter 2,https://www.youtube.com/watch?v=ChpLV9AMqm4,ChpLV9AMqm4,"{'positive': 84, 'neutral': 120, 'negative': 46}",0.6461538461538462,R,Action,2017,385000.0
wonder,https://www.youtube.com/watch?v=ngiK1gQKgK8,ngiK1gQKgK8,"{'positive': 117, 'neutral': 96, 'negative': 37}",0.7597402597402597,PG,Drama,2017,150000.0
justice league,https://www.youtube.com/watch?v=3cxixDgHUYw,3cxixDgHUYw,"{'positive': 86, 'neutral': 112, 'negative': 52}",0.6231884057971014,PG-13,Action,2017,418000.0
mother,https://www.youtube.com/watch?v=XpICoc65uh0,XpICoc65uh0,"{'positive': 88, 'neutral': 69, 'negative': 93}",0.4861878453038674,R,Drama,2017,200000.0
pirates of the caribbean dead men tell no tales,https://www.youtube.com/watch?v=Hgeu5rhoxxY,Hgeu5rhoxxY,"{'positive': 98, 'neutral': 94, 'negative': 58}",0.6282051282051282,PG-13,Action,2017,275000.0
the shape of water,https://www.youtube.com/watch?v=XFYWazblaUA,XFYWazblaUA,"{'positive': 127, 'neutral': 85, 'negative': 38}",0.7696969696969697,R,Adventure,2017,386000.0
disobedience,https://www.youtube.com/watch?v=HEVonh8bjC0,HEVonh8bjC0,"{'positive': 113, 'neutral': 92, 'negative': 45}",0.7151898734177216,R,Drama,2017,27000.0
kong skull island,https://www.youtube.com/watch?v=44LdLqgOpjo,44LdLqgOpjo,"{'positive': 99, 'neutral': 113, 'negative': 38}",0.7226277372262774,PG-13,Action,2017,293000.0
kingsman the golden circle,https://www.youtube.com/watch?v=6Nxc-3WpMbg,6Nxc-3WpMbg,"{'positive': 123, 'neutral': 91, 'negative': 36}",0.7735849056603774,R,Action,2017,286000.0
three billboards outside ebbing missouri,https://www.youtube.com/watch?v=3aZ3r-84EQc,3aZ3r-84EQc,"{'positive': 14, 'neutral': 4, 'negative': 7}",0.6666666666666666,R,Comedy,2017,456000.0
beast,https://www.youtube.com/watch?v=oQMc7Sq36mI,oQMc7Sq36mI,"{'positive': 67, 'neutral': 79, 'negative': 104}",0.391812865497076,R,Crime,2017,11000.0
i tonya,https://www.youtube.com/watch?v=OXZQ5DfSAAc,OXZQ5DfSAAc,"{'positive': 105, 'neutral': 95, 'negative': 51}",0.6730769230769231,R,Biography,2017,193000.0
atomic blonde,https://www.youtube.com/watch?v=yIUube1pSC0,yIUube1pSC0,"{'positive': 117, 'neutral': 96, 'negative': 37}",0.7597402597402597,R,Action,2017,182000.0
wind river,https://www.youtube.com/watch?v=s7WuKdVhrmA,s7WuKdVhrmA,"{'positive': 128, 'neutral': 55, 'negative': 67}",0.6564102564102564,R,Crime,2017,217000.0
murder on the orient express,https://www.youtube.com/watch?v=Mq4m3yAoW8E,Mq4m3yAoW8E,"{'positive': 104, 'neutral': 91, 'negative': 55}",0.6540880503144654,PG-13,Crime,2017,221000.0
king arthur legend of the sword,https://www.youtube.com/watch?v=jIM4-HLtUM0,jIM4-HLtUM0,"{'positive': 155, 'neutral': 52, 'negative': 43}",0.7828282828282829,PG-13,Action,2017,200000.0
lady bird,https://www.youtube.com/watch?v=cNi_HC839Wo,cNi_HC839Wo,"{'positive': 125, 'neutral': 80, 'negative': 45}",0.7352941176470589,R,Comedy,2017,254000.0
the killing of a sacred deer,https://www.youtube.com/watch?v=CQFdGfwChtw,CQFdGfwChtw,"{'positive': 81, 'neutral': 43, 'negative': 127}",0.3894230769230769,R,Drama,2017,132000.0
logan lucky,https://www.youtube.com/watch?v=aPzvKH8AVf0,aPzvKH8AVf0,"{'positive': 118, 'neutral': 80, 'negative': 52}",0.6941176470588235,PG-13,Comedy,2017,137000.0
fifty shades darker,https://www.youtube.com/watch?v=vnLqJLeTMVU,vnLqJLeTMVU,"{'positive': 91, 'neutral': 109, 'negative': 50}",0.6453900709219859,R,Drama,2017,95000.0
happy death day,https://www.youtube.com/watch?v=1NTaDm3atkc,1NTaDm3atkc,"{'positive': 87, 'neutral': 109, 'negative': 54}",0.6170212765957447,PG-13,Comedy,2017,124000.0
transformers the last knight,https://www.youtube.com/watch?v=AntcyqJ6brc,AntcyqJ6brc,"{'positive': 90, 'neutral': 90, 'negative': 70}",0.5625,PG-13,Action,2017,140000.0
good time,https://www.youtube.com/watch?v=AVyGCxHZ_Ko,AVyGCxHZ_Ko,"{'positive': 141, 'neutral': 64, 'negative': 45}",0.7580645161290323,R,Crime,2017,100000.0
ghost in the shell,https://www.youtube.com/watch?v=tRkb1X9ovI4,tRkb1X9ovI4,"{'positive': 118, 'neutral': 71, 'negative': 61}",0.659217877094972,TV-MA,Animation,1995,133000.0
mollys game,https://www.youtube.com/watch?v=Vu4UPet8Nyc,Vu4UPet8Nyc,"{'positive': 135, 'neutral': 89, 'negative': 26}",0.8385093167701864,R,Biography,2017,153000.0
hostiles,https://www.youtube.com/watch?v=1M5cj4UmscE,1M5cj4UmscE,"{'positive': 136, 'neutral': 60, 'negative': 54}",0.7157894736842105,R,Drama,2017,76000.0
valerian and the city of a thousand planets,https://www.youtube.com/watch?v=NNrK7xVG3PM,NNrK7xVG3PM,"{'positive': 129, 'neutral': 72, 'negative': 49}",0.7247191011235955,PG-13,Action,2017,168000.0
the dark tower,https://www.youtube.com/watch?v=GjwfqXTebIY,GjwfqXTebIY,"{'positive': 93, 'neutral': 88, 'negative': 69}",0.5740740740740741,PG-13,Action,2017,131000.0
pitch perfect 3,https://www.youtube.com/watch?v=aVsOXRgjeeU,aVsOXRgjeeU,"{'positive': 108, 'neutral': 96, 'negative': 46}",0.7012987012987013,PG-13,Comedy,2017,58000.0
american assassin,https://www.youtube.com/watch?v=r9rNf-cLWKU,r9rNf-cLWKU,"{'positive': 107, 'neutral': 86, 'negative': 57}",0.6524390243902439,R,Action,2017,75000.0
you were never really here,https://www.youtube.com/watch?v=R8oYYg75Qvg,R8oYYg75Qvg,"{'positive': 108, 'neutral': 64, 'negative': 78}",0.5806451612903226,R,Crime,2017,109000.0
the florida project,https://www.youtube.com/watch?v=WwQ-NH1rRT4,WwQ-NH1rRT4,"{'positive': 116, 'neutral': 70, 'negative': 64}",0.6444444444444445,R,Drama,2017,101000.0
life,https://www.youtube.com/watch?v=cuA-xqBw4jE,cuA-xqBw4jE,"{'positive': 86, 'neutral': 86, 'negative': 78}",0.524390243902439,R,Comedy,1999,47000.0
gifted,https://www.youtube.com/watch?v=x7CAjpdRaXU,x7CAjpdRaXU,"{'positive': 116, 'neutral': 101, 'negative': 33}",0.7785234899328859,PG-13,Drama,2017,105000.0
phantom thread,https://www.youtube.com/watch?v=xNsiQMeSvMk,xNsiQMeSvMk,"{'positive': 118, 'neutral': 93, 'negative': 39}",0.7515923566878981,R,Drama,2017,118000.0
the upside,https://www.youtube.com/watch?v=EWw7rCHcduQ,EWw7rCHcduQ,"{'positive': 127, 'neutral': 76, 'negative': 47}",0.7298850574712644,PG-13,Comedy,2017,49000.0
berlin syndrome,https://www.youtube.com/watch?v=Y8tpKbrN9Uo,Y8tpKbrN9Uo,"{'positive': 94, 'neutral': 99, 'negative': 57}",0.6225165562913907,R,Drama,2017,23000.0
annabelle creation,https://www.youtube.com/watch?v=KisPhy7T__Q,KisPhy7T__Q,"{'positive': 71, 'neutral': 114, 'negative': 65}",0.5220588235294118,R,Horror,2017,120000.0
american made,https://www.youtube.com/watch?v=AEBIJRAkujM,AEBIJRAkujM,"{'positive': 118, 'neutral': 76, 'negative': 56}",0.6781609195402298,R,Action,2017,165000.0
war for the planet of the apes,https://www.youtube.com/watch?v=qxjPjPzQ1iU,qxjPjPzQ1iU,"{'positive': 84, 'neutral': 103, 'negative': 63}",0.5714285714285714,PG-13,Action,2017,235000.0
geostorm,https://www.youtube.com/watch?v=EuOlYPSEzSc,EuOlYPSEzSc,"{'positive': 86, 'neutral': 122, 'negative': 42}",0.671875,PG-13,Action,2017,99000.0
the circle,https://www.youtube.com/watch?v=QUlr8Am4zQ0,QUlr8Am4zQ0,"{'positive': 81, 'neutral': 101, 'negative': 68}",0.5436241610738255,PG-13,Drama,2017,87000.0
rough night,https://www.youtube.com/watch?v=oIB4jNYeRY4,oIB4jNYeRY4,"{'positive': 98, 'neutral': 98, 'negative': 54}",0.6447368421052632,R,Comedy,2017,49000.0
xxx return of xander cage,https://www.youtube.com/watch?v=-ziu6JzJTZ0,-ziu6JzJTZ0,"{'positive': 99, 'neutral': 128, 'negative': 23}",0.8114754098360656,PG-13,Action,2017,88000.0
the mummy,https://www.youtube.com/watch?v=IjHgzkQM2Sg,IjHgzkQM2Sg,"{'positive': 103, 'neutral': 89, 'negative': 58}",0.639751552795031,PG-13,Action,1999,401000.0
chips,https://www.youtube.com/watch?v=nmgeiznfdLI,nmgeiznfdLI,"{'positive': 91, 'neutral': 77, 'negative': 82}",0.5260115606936416,R,Action,2017,44000.0
only the brave,https://www.youtube.com/watch?v=mQj4BkYf-HM,mQj4BkYf-HM,"{'positive': 99, 'neutral': 63, 'negative': 53}",0.6513157894736842,PG-13,Action,2017,62000.0
the beguiled,https://www.youtube.com/watch?v=GRKXyeoWfco,GRKXyeoWfco,"{'positive': 104, 'neutral': 84, 'negative': 62}",0.6265060240963856,R,Drama,2017,54000.0
the glass castle,https://www.youtube.com/watch?v=GoR2Nm43wRA,GoR2Nm43wRA,"{'positive': 72, 'neutral': 43, 'negative': 33}",0.6857142857142857,PG-13,Biography,2017,31000.0
papillon,https://www.youtube.com/watch?v=xqj7XOv9mC8,xqj7XOv9mC8,"{'positive': 112, 'neutral': 103, 'negative': 35}",0.7619047619047619,R,Adventure,2017,63000.0
the big sick,https://www.youtube.com/watch?v=jcD0Daqc3Yw,jcD0Daqc3Yw,"{'positive': 126, 'neutral': 77, 'negative': 48}",0.7241379310344828,R,Comedy,2017,126000.0
the endless,https://www.youtube.com/watch?v=Ur8UgpvRPXU,Ur8UgpvRPXU,"{'positive': 123, 'neutral': 72, 'negative': 55}",0.6910112359550562,Not Rated,Drama,2017,37000.0
thoroughbreds,https://www.youtube.com/watch?v=TPcV_3D3V2A,TPcV_3D3V2A,"{'positive': 120, 'neutral': 64, 'negative': 66}",0.6451612903225806,R,Comedy,2017,38000.0
the foreigner,https://www.youtube.com/watch?v=r_rSAbYyIq0,r_rSAbYyIq0,"{'positive': 114, 'neutral': 81, 'negative': 55}",0.6745562130177515,R,Action,2017,106000.0
revenge,https://www.youtube.com/watch?v=kHIaORMG-AM,kHIaORMG-AM,"{'positive': 81, 'neutral': 119, 'negative': 49}",0.6230769230769231,R,Action,1990,17000.0
jigsaw,https://www.youtube.com/watch?v=vPP6aIw1vgY,vPP6aIw1vgY,"{'positive': 82, 'neutral': 120, 'negative': 48}",0.6307692307692307,R,Crime,2017,73000.0
the snowman,https://www.youtube.com/watch?v=c44kam_8N3I,c44kam_8N3I,"{'positive': 64, 'neutral': 87, 'negative': 99}",0.3926380368098159,R,Crime,2017,60000.0
the disaster artist,https://www.youtube.com/watch?v=cMKX2tE5Luk,cMKX2tE5Luk,"{'positive': 120, 'neutral': 93, 'negative': 37}",0.7643312101910829,R,Biography,2017,143000.0
47 meters down,https://www.youtube.com/watch?v=LBmBcASLdK8,LBmBcASLdK8,"{'positive': 98, 'neutral': 83, 'negative': 69}",0.5868263473053892,PG-13,Adventure,2017,51000.0
the post,https://www.youtube.com/watch?v=nrXlY6gzTTM,nrXlY6gzTTM,"{'positive': 83, 'neutral': 121, 'negative': 46}",0.6434108527131783,PG-13,Drama,2017,141000.0
everything everything,https://www.youtube.com/watch?v=42KNwQ6u42U,42KNwQ6u42U,"{'positive': 117, 'neutral': 107, 'negative': 26}",0.8181818181818182,PG-13,Drama,2017,35000.0
a ghost story,https://www.youtube.com/watch?v=c_3NMtxeyfk,c_3NMtxeyfk,"{'positive': 111, 'neutral': 55, 'negative': 84}",0.5692307692307692,R,Drama,2017,64000.0
sweet virginia,https://www.youtube.com/watch?v=Jz3E_CCaAXo,Jz3E_CCaAXo,"{'positive': 37, 'neutral': 23, 'negative': 5}",0.8809523809523809,R,Action,2017,9200.0
power rangers,https://www.youtube.com/watch?v=5kIe6UZHSXw,5kIe6UZHSXw,"{'positive': 97, 'neutral': 104, 'negative': 49}",0.6643835616438356,PG-13,Action,2017,104000.0
lucky,https://www.youtube.com/watch?v=2KLLkj84GAo,2KLLkj84GAo,"{'positive': 120, 'neutral': 73, 'negative': 28}",0.8108108108108109,Not Rated,Comedy,2017,21000.0
all the money in the world,https://www.youtube.com/watch?v=KXHrCBkIxQQ,KXHrCBkIxQQ,"{'positive': 110, 'neutral': 98, 'negative': 42}",0.7236842105263158,R,Biography,2017,79000.0
suburbicon,https://www.youtube.com/watch?v=IYga2m0V2O0,IYga2m0V2O0,"{'positive': 70, 'neutral': 85, 'negative': 95}",0.4242424242424242,R,Comedy,2017,42000.0
it comes at night,https://www.youtube.com/watch?v=6YOYHCBQn9g,6YOYHCBQn9g,"{'positive': 69, 'neutral': 75, 'negative': 106}",0.3942857142857143,R,Horror,2017,87000.0
before i fall,https://www.youtube.com/watch?v=q3Zyy4ZXegE,q3Zyy4ZXegE,"{'positive': 142, 'neutral': 69, 'negative': 39}",0.7845303867403315,PG-13,Drama,2017,48000.0
lean on pete,https://www.youtube.com/watch?v=nzlazAyylw8,nzlazAyylw8,"{'positive': 104, 'neutral': 58, 'negative': 40}",0.7222222222222222,R,Adventure,2017,12000.0
take me,https://www.youtube.com/watch?v=mo3A0whi0tI,mo3A0whi0tI,"{'positive': 108, 'neutral': 92, 'negative': 50}",0.6835443037974683,TV-MA,Comedy,2017,4900.0
the last movie star,https://www.youtube.com/watch?v=S_lN0-gtWF4,S_lN0-gtWF4,"{'positive': 115, 'neutral': 73, 'negative': 40}",0.7419354838709677,R,Drama,2017,3700.0
along with the gods the two worlds,https://www.youtube.com/watch?v=sD7dmu-IWNw,sD7dmu-IWNw,"{'positive': 102, 'neutral': 109, 'negative': 39}",0.723404255319149,Not Rated,Action,2017,13000.0
first man,https://www.youtube.com/watch?v=PSoRx87OO6k,PSoRx87OO6k,"{'positive': 93, 'neutral': 86, 'negative': 71}",0.5670731707317073,PG-13,Biography,2018,176000.0
rampage,https://www.youtube.com/watch?v=coOKvrsmQiI,coOKvrsmQiI,"{'positive': 114, 'neutral': 95, 'negative': 41}",0.7354838709677419,R,Drama,1987,2000.0
everybody knows,https://www.youtube.com/watch?v=L68mUxKuAnA,L68mUxKuAnA,"{'positive': 42, 'neutral': 31, 'negative': 20}",0.6774193548387096,R,Crime,2018,31000.0
mid90s,https://www.youtube.com/watch?v=w9Rx6-GaSIE,w9Rx6-GaSIE,"{'positive': 99, 'neutral': 120, 'negative': 31}",0.7615384615384615,R,Comedy,2018,54000.0
replicas,https://www.youtube.com/watch?v=JAHKQPBKSZ8,JAHKQPBKSZ8,"{'positive': 103, 'neutral': 70, 'negative': 77}",0.5722222222222222,PG-13,Drama,2018,34000.0
widows,https://www.youtube.com/watch?v=nN2yBBSRC78,nN2yBBSRC78,"{'positive': 115, 'neutral': 89, 'negative': 47}",0.7098765432098766,R,Crime,2018,91000.0
burning,https://www.youtube.com/watch?v=oihHs2Errwk,oihHs2Errwk,"{'positive': 119, 'neutral': 86, 'negative': 45}",0.725609756097561,Not Rated,Drama,2018,54000.0
searching,https://www.youtube.com/watch?v=3Ro9ebQxEOY,3Ro9ebQxEOY,"{'positive': 125, 'neutral': 74, 'negative': 51}",0.7102272727272727,PG-13,Drama,2018,148000.0
life itself,https://www.youtube.com/watch?v=b5kwtJkUdpA,b5kwtJkUdpA,"{'positive': 148, 'neutral': 58, 'negative': 44}",0.7708333333333334,R,Drama,2018,19000.0
blockers,https://www.youtube.com/watch?v=RfFcaV5O7SU,RfFcaV5O7SU,"{'positive': 118, 'neutral': 83, 'negative': 49}",0.7065868263473054,R,Comedy,2018,74000.0
the strangers prey at night,https://www.youtube.com/watch?v=91-Z20uttEk,91-Z20uttEk,"{'positive': 91, 'neutral': 75, 'negative': 84}",0.52,R,Horror,2018,28000.0
peppermint,https://www.youtube.com/watch?v=sdL70wkf_H0,sdL70wkf_H0,"{'positive': 113, 'neutral': 74, 'negative': 63}",0.6420454545454546,R,Action,2018,60000.0
every day,https://www.youtube.com/watch?v=dRvKm__GrqU,dRvKm__GrqU,"{'positive': 152, 'neutral': 70, 'negative': 27}",0.8491620111731844,PG-13,Drama,2018,20000.0
operation finale,https://www.youtube.com/watch?v=07Y4_6PD0Z4,07Y4_6PD0Z4,"{'positive': 104, 'neutral': 98, 'negative': 48}",0.6842105263157895,PG-13,Biography,2018,36000.0
shoplifters,https://www.youtube.com/watch?v=9382rwoMiRc,9382rwoMiRc,"{'positive': 109, 'neutral': 98, 'negative': 43}",0.7171052631578947,R,Crime,2018,68000.0
blindspotting,https://www.youtube.com/watch?v=-9-HBqVbtTo,-9-HBqVbtTo,"{'positive': 97, 'neutral': 83, 'negative': 70}",0.5808383233532934,R,Comedy,2018,29000.0
the sisters brothers,https://www.youtube.com/watch?v=3OwvqKwTKmE,3OwvqKwTKmE,"{'positive': 119, 'neutral': 86, 'negative': 45}",0.725609756097561,R,Crime,2018,58000.0
the nightingale,https://www.youtube.com/watch?v=YuP8g_GQIgI,YuP8g_GQIgI,"{'positive': 82, 'neutral': 51, 'negative': 117}",0.4120603015075377,R,Adventure,2018,24000.0
greta,https://www.youtube.com/watch?v=WAEoJkL_8zU,WAEoJkL_8zU,"{'positive': 110, 'neutral': 75, 'negative': 65}",0.6285714285714286,R,Drama,2018,30000.0
i feel pretty,https://www.youtube.com/watch?v=cVx9EFK3DWE,cVx9EFK3DWE,"{'positive': 154, 'neutral': 68, 'negative': 28}",0.8461538461538461,PG-13,Comedy,2018,51000.0
hotel artemis,https://www.youtube.com/watch?v=JqfuKsoEEms,JqfuKsoEEms,"{'positive': 106, 'neutral': 100, 'negative': 44}",0.7066666666666667,R,Action,2018,49000.0
slender man,https://www.youtube.com/watch?v=ySy8mcceTno,ySy8mcceTno,"{'positive': 82, 'neutral': 98, 'negative': 71}",0.5359477124183006,PG-13,Horror,2018,30000.0
trial by fire,https://www.youtube.com/watch?v=rrq6SOwyr5s,rrq6SOwyr5s,"{'positive': 36, 'neutral': 29, 'negative': 41}",0.4675324675324675,R,Biography,2018,7200.0
american woman,https://www.youtube.com/watch?v=g_cy_HH83z4,g_cy_HH83z4,"{'positive': 31, 'neutral': 19, 'negative': 11}",0.7380952380952381,R,Drama,2018,5800.0
book club,https://www.youtube.com/watch?v=LDxgPIsv6sY,LDxgPIsv6sY,"{'positive': 136, 'neutral': 62, 'negative': 52}",0.723404255319149,PG-13,Comedy,2018,26000.0
slaughterhouse rulez,https://www.youtube.com/watch?v=xVzhqPC-CCM,xVzhqPC-CCM,"{'positive': 80, 'neutral': 116, 'negative': 55}",0.5925925925925926,R,Action,2018,13000.0
sorry to bother you,https://www.youtube.com/watch?v=enH3xA4mYcY,enH3xA4mYcY,"{'positive': 107, 'neutral': 79, 'negative': 64}",0.6257309941520468,R,Comedy,2018,69000.0
pacific rim uprising,https://www.youtube.com/watch?v=_EhiLLOhVis,_EhiLLOhVis,"{'positive': 106, 'neutral': 89, 'negative': 55}",0.6583850931677019,PG-13,Action,2018,110000.0
holmes watson,https://www.youtube.com/watch?v=sP5cLX2FLdM,sP5cLX2FLdM,"{'positive': 48, 'neutral': 35, 'negative': 42}",0.5333333333333333,PG-13,Comedy,2018,33000.0
the darkest minds,https://www.youtube.com/watch?v=tN8o_E_f9FQ,tN8o_E_f9FQ,"{'positive': 90, 'neutral': 107, 'negative': 54}",0.625,PG-13,Action,2018,30000.0
cold war,https://www.youtube.com/watch?v=8ImvkXgGVWw,8ImvkXgGVWw,"{'positive': 114, 'neutral': 100, 'negative': 36}",0.76,R,Drama,2018,52000.0
truth or dare,https://www.youtube.com/watch?v=Cgnk3MLw9TM,Cgnk3MLw9TM,"{'positive': 92, 'neutral': 114, 'negative': 44}",0.6764705882352942,PG-13,Horror,2018,50000.0
alpha,https://www.youtube.com/watch?v=uIxnTi4GmCo,uIxnTi4GmCo,"{'positive': 131, 'neutral': 78, 'negative': 41}",0.7616279069767442,PG-13,Action,2018,58000.0
at eternitys gate,https://www.youtube.com/watch?v=T77PDm3e1iE,T77PDm3e1iE,"{'positive': 83, 'neutral': 125, 'negative': 42}",0.664,PG-13,Biography,2018,31000.0
overboard,https://www.youtube.com/watch?v=HH6OuDYKWNE,HH6OuDYKWNE,"{'positive': 122, 'neutral': 101, 'negative': 28}",0.8133333333333334,PG,Comedy,1987,55000.0
summer of 84,https://www.youtube.com/watch?v=Dll3huSYn9Y,Dll3huSYn9Y,"{'positive': 16, 'neutral': 14, 'negative': 6}",0.7272727272727273,Not Rated,Drama,2018,36000.0
arctic,https://www.youtube.com/watch?v=N5aD9ppoQIo,N5aD9ppoQIo,"{'positive': 122, 'neutral': 77, 'negative': 51}",0.7052023121387283,PG-13,Adventure,2018,46000.0
a wrinkle in time,https://www.youtube.com/watch?v=UhZ56rcWwRQ,UhZ56rcWwRQ,"{'positive': 102, 'neutral': 84, 'negative': 64}",0.6144578313253012,PG,Adventure,2018,42000.0
london fields,https://www.youtube.com/watch?v=kPYZn-6WI8o,kPYZn-6WI8o,"{'positive': 87, 'neutral': 85, 'negative': 78}",0.5272727272727272,R,Crime,2018,7800.0
andhadhun,https://www.youtube.com/watch?v=2iVYI99VGaw,2iVYI99VGaw,"{'positive': 85, 'neutral': 140, 'negative': 25}",0.7727272727272727,Not Rated,Crime,2018,79000.0
hotel mumbai,https://www.youtube.com/watch?v=A8IxhVslvro,A8IxhVslvro,"{'positive': 73, 'neutral': 95, 'negative': 82}",0.4709677419354838,R,Action,2018,57000.0
life of the party,https://www.youtube.com/watch?v=T1B1CxmAXLk,T1B1CxmAXLk,"{'positive': 110, 'neutral': 70, 'negative': 70}",0.6111111111111112,PG-13,Comedy,2018,35000.0
american animals,https://www.youtube.com/watch?v=tmJYELj-jNE,tmJYELj-jNE,"{'positive': 119, 'neutral': 77, 'negative': 54}",0.6878612716763006,R,Biography,2018,41000.0
the house with a clock in its walls,https://www.youtube.com/watch?v=oQGA42-U0Ro,oQGA42-U0Ro,"{'positive': 110, 'neutral': 90, 'negative': 51}",0.6832298136645962,PG,Comedy,2018,48000.0
